name,fips,stateFips
Brookings,08650,41
Brownsville,09050,41
Burns,09800,41
Butte Falls,10050,41
Canby,10750,41
Cannon Beach,10850,41
Canyon City,10950,41
Canyonville,11000,41
Carlton,11150,41
Cascade Locks,11600,41
Cave Junction,11850,41
Central Point,12400,41
Chiloquin,13050,41
Clatskanie,13750,41
Coburg,14400,41
Columbia City,14750,41
Condon,15000,41
Coos Bay,15250,41
Coquille,15350,41
Cornelius,15550,41
Corvallis,15800,41
Cottage Grove,15950,41
Cove,16250,41
Creswell,16950,41
Culver,17300,41
Dallas,17700,41
Damascus,17800,41
Dayton,18250,41
Dayville,18300,41
Depoe Bay,18850,41
Detroit,19100,41
Donald,20100,41
Drain,20500,41
Dufur,20900,41
Dundee,21050,41
Dunes City,21150,41
Durham,21250,41
Eagle Point,21550,41
Echo,22200,41
Elgin,22550,41
Elkton,22800,41
Enterprise,23500,41
Estacada,23800,41
Eugene,23850,41
Fairview,24250,41
Falls City,24550,41
Florence,26050,41
Forest Grove,26200,41
Fossil,26650,41
Garibaldi,28000,41
Gaston,28100,41
Gates,28200,41
Gearhart,28450,41
Gervais,28650,41
Gladstone,29000,41
Glendale,29350,41
Gold Beach,29900,41
Gold Hill,29950,41
Granite,30500,41
Grants Pass,30550,41
Grass Valley,30650,41
Gresham,31250,41
Haines,31600,41
Halfway,31650,41
Halsey,31750,41
Happy Valley,32050,41
Harrisburg,32550,41
Helix,33250,41
Heppner,33550,41
Hermiston,33700,41
Hillsboro,34100,41
Hines,34250,41
Hood River,34900,41
Hubbard,35450,41
Huntington,35700,41
Idanha,35800,41
Imbler,36050,41
Independence,36150,41
Ione,36400,41
Irrigon,36500,41
Island City,36750,41
Jacksonville,37000,41
Jefferson,37250,41
John Day,37550,41
Johnson City,37650,41
Jordan Valley,37850,41
Joseph,37900,41
Junction City,38000,41
Keizer,38500,41
King City,39150,41
Klamath Falls,39700,41
Lafayette,40300,41
La Grande,40350,41
Lake Oswego,40550,41
Lakeside,40650,41
Lakeview,40700,41
La Pine,41050,41
Lebanon,41650,41
Lexington,42200,41
Lincoln City,42600,41
Lonerock,43400,41
Long Creek,43550,41
Lostine,43900,41
Lowell,44050,41
Lyons,44300,41
McMinnville,45000,41
Madras,45250,41
Malin,45400,41
Manzanita,45700,41
Maupin,46500,41
Maywood Park,46730,41
Medford,47000,41
Merrill,47700,41
Metolius,47750,41
Mill City,48150,41
Millersburg,48300,41
Milton-Freewater,48600,41
Milwaukie,48650,41
Mitchell,49150,41
Molalla,49450,41
Monmouth,49550,41
Monroe,49600,41
Monument,49750,41
Moro,50000,41
Mosier,50050,41
Mount Angel,50150,41
Mount Vernon,50250,41
Myrtle Creek,50950,41
Myrtle Point,51050,41
Nehalem,51700,41
Newberg,52100,41
Newport,52450,41
North Bend,53000,41
North Plains,53150,41
North Powder,53300,41
Nyssa,53750,41
Oakland,54000,41
Oakridge,54100,41
Ontario,54900,41
Oregon City,55200,41
Paisley,56250,41
Pendleton,57150,41
Philomath,57450,41
Phoenix,57500,41
Pilot Rock,57650,41
Portland,59000,41
Port Orford,59250,41
Powers,59600,41
Prairie City,59650,41
Prescott,59750,41
Prineville,59850,41
Rainier,60850,41
Redmond,61200,41
Reedsport,61300,41
Richland,61700,41
Riddle,61850,41
Rivergrove,62250,41
Rockaway Beach,62900,41
Rogue River,63450,41
Roseburg,63650,41
Rufus,64200,41
St. Helens,64600,41
St. Paul,64850,41
Salem,64900,41
Sandy,65250,41
Scappoose,65500,41
Scio,65650,41
Scotts Mills,65800,41
Seaside,65950,41
Seneca,66200,41
Shady Cove,66550,41
Shaniko,66700,41
Sheridan,67050,41
Sherwood,67100,41
Siletz,67500,41
Silverton,67650,41
Sisters,67950,41
Sodaville,68550,41
Spray,69450,41
Springfield,69600,41
Stanfield,69900,41
Stayton,70200,41
Sublimity,70700,41
Summerville,70850,41
Sumpter,71000,41
Sutherlin,71650,41
Sweet Home,71950,41
Talent,72500,41
Tangent,72600,41
The Dalles,72950,41
Tigard,73650,41
Tillamook,73700,41
Toledo,74000,41
Troutdale,74850,41
Tualatin,74950,41
Turner,75150,41
Ukiah,75550,41
Umatilla,75650,41
Union,75850,41
Unity,76250,41
Vale,76600,41
Veneta,77050,41
Vernonia,77250,41
Waldport,78000,41
Wallowa,78150,41
Warrenton,78900,41
Wasco,78950,41
Waterloo,79050,41
Westfir,79950,41
West Linn,80150,41
Weston,80350,41
Wheeler,81300,41
Willamina,82350,41
Wilsonville,82800,41
Winston,83400,41
Woodburn,83750,41
Wood Village,83950,41
Yachats,84200,41
Yamhill,84250,41
Yoncalla,84600,41
Abbottstown borough,00116,42
Adamsburg borough,00332,42
Adamstown borough,00364,42
Addison borough,00396,42
Akron borough,00540,42
Alba borough,00572,42
Albion borough,00628,42
Alburtis borough,00660,42
Aldan borough,00676,42
Alexandria borough,00756,42
Aliquippa,00820,42
Allenport borough,00988,42
Allentown,02000,42
Altoona,02184,42
Ambler borough,02264,42
Ambridge borough,02288,42
Apollo borough,02720,42
Applewold borough,02752,42
Archbald borough,02832,42
Arendtsville borough,02928,42
Armagh borough,03032,42
Arnold,03088,42
Arona borough,03120,42
Ashland borough,03264,42
Ashley borough,03272,42
Ashville borough,03296,42
Aspinwall borough,03320,42
Atglen borough,03384,42
Athens borough,03392,42
Atwood borough,03480,42
Auburn borough,03488,42
Austin borough,03576,42
Avalon borough,03608,42
Avis borough,03632,42
Avoca borough,03640,42
Avondale borough,03656,42
Avonmore borough,03688,42
Baden borough,03736,42
Baldwin borough,03928,42
Bally borough,03984,42
Bangor borough,04032,42
Barkeyville borough,04136,42
Bath borough,04432,42
Beallsville borough,04568,42
Bear Creek Village borough,04599,42
Bear Lake borough,04608,42
Beaver borough,04688,42
Beaver Falls,04792,42
Beaver Meadows borough,04816,42
Beavertown borough,04848,42
Bechtelsville borough,04896,42
Bedford borough,04944,42
Beech Creek borough,04984,42
Bell Acres borough,05216,42
Bellefonte borough,05256,42
Belle Vernon borough,05288,42
Bellevue borough,05312,42
Bellwood borough,05384,42
Ben Avon borough,05504,42
Ben Avon Heights borough,05520,42
Bendersville borough,05536,42
Benson borough,05648,42
Bentleyville borough,05672,42
Benton borough,05680,42
Berlin borough,05776,42
Bernville borough,05848,42
Berrysburg borough,05856,42
Berwick borough,05888,42
Bessemer borough,05936,42
Bethany borough,05976,42
Bethel Park municipality,06064,42
Bethlehem,06088,42
Big Beaver borough,06240,42
Biglerville borough,06296,42
Big Run borough,06344,42
Birdsboro borough,06504,42
Birmingham borough,06560,42
Blain borough,06824,42
Blairsville borough,06904,42
Blakely borough,06928,42
Blawnox borough,07000,42
Bloomfield borough,07040,42
Blooming Valley borough,07120,42
Bloomsburg,07128,42
Blossburg borough,07160,42
Bolivar borough,07480,42
Bonneauville borough,07560,42
Boswell borough,07712,42
Bowmanstown borough,07880,42
Boyertown borough,07960,42
Brackenridge borough,07976,42
Braddock borough,07992,42
Braddock Hills borough,08008,42
Bradford,08040,42
Bradford Woods borough,08064,42
Brentwood borough,08416,42
Briar Creek borough,08472,42
Bridgeport borough,08568,42
Bridgeville borough,08624,42
Bridgewater borough,08632,42
Brisbin borough,08744,42
Bristol borough,08760,42
Broad Top City borough,08896,42
Brockway borough,08960,42
Brookhaven borough,09080,42
Brookville borough,09224,42
Brownstown borough,09400,42
Brownsville borough,09432,42
Bruin borough,09528,42
Bryn Athyn borough,09696,42
Burgettstown borough,10224,42
Burlington borough,10240,42
Burnham borough,10256,42
Burnside borough,10280,42
Butler,10464,42
California borough,10768,42
Callensburg borough,10792,42
Callery borough,10800,42
Callimont borough,10808,42
Cambridge Springs borough,10912,42
Camp Hill borough,11000,42
Canonsburg borough,11152,42
Canton borough,11160,42
Carbondale,11232,42
Carlisle borough,11272,42
Carmichaels borough,11328,42
Carnegie borough,11336,42
Carrolltown borough,11456,42
Carroll Valley borough,11472,42
Cassandra borough,11616,42
Casselman borough,11624,42
Cassville borough,11632,42
Castle Shannon borough,11680,42
Catasauqua borough,11720,42
Catawissa borough,11736,42
Centerport borough,12104,42
Centerville borough,12184,42
Centerville borough,12224,42
Central City borough,12296,42
Centralia borough,12312,42
Centre Hall borough,12376,42
Chalfant borough,12496,42
Chalfont borough,12504,42
Chambersburg borough,12536,42
Chapman borough,12656,42
Charleroi borough,12704,42
Cherry Tree borough,13120,42
Cherry Valley borough,13152,42
Chester,13208,42
Chester Heights borough,13232,42
Chester Hill borough,13240,42
Chest Springs borough,13384,42
Cheswick borough,13392,42
Chicora borough,13440,42
Christiana borough,13512,42
Churchill borough,13608,42
Clairton,13704,42
Clarendon borough,13776,42
Clarion borough,13800,42
Clark borough,13832,42
Clarks Green borough,13864,42
Clarks Summit borough,13880,42
Clarksville borough,13896,42
Claysville borough,14000,42
Clearfield borough,14064,42
Cleona borough,14160,42
Clifton Heights borough,14264,42
Clintonville borough,14376,42
Clymer borough,14520,42
Coal Center borough,14568,42
Coaldale borough,14584,42
Coaldale borough,14600,42
Coalmont borough,14640,42
Coalport borough,14656,42
Coatesville,14712,42
Cochranton borough,14800,42
Cokeburg borough,14896,42
Collegeville borough,15192,42
Collingdale borough,15232,42
Columbia borough,15384,42
Colwyn borough,15432,42
Confluence borough,15680,42
Conneaut Lake borough,15744,42
Conneautville borough,15760,42
Connellsville,15776,42
Connoquenessing borough,15808,42
Conshohocken borough,15848,42
Conway borough,15872,42
Conyngham borough,15888,42
Coopersburg borough,16056,42
Cooperstown borough,16080,42
Coplay borough,16128,42
Coraopolis borough,16144,42
Cornwall borough,16256,42
Corry,16296,42
Corsica borough,16304,42
Coudersport borough,16448,42
Courtdale borough,16568,42
Crafton borough,16848,42
Cranesville borough,16960,42
Creekside borough,17024,42
Cresson borough,17136,42
Cressona borough,17152,42
Cross Roads borough,17416,42
Curwensville borough,17840,42
Daisytown borough,17976,42
Dale borough,18000,42
Dallas borough,18048,42
Dallastown borough,18072,42
Dalton borough,18088,42
Danville borough,18136,42
Darby borough,18152,42
Darlington borough,18192,42
Dauphin borough,18272,42
Dawson borough,18360,42
Dayton borough,18400,42
Deemston borough,18496,42
Deer Lake borough,18576,42
Delaware Water Gap borough,18736,42
Delmont borough,18768,42
Delta borough,18800,42
Denver borough,18888,42
Derry borough,18960,42
Dickson City borough,19160,42
Dillsburg borough,19208,42
Donegal borough,19472,42
Donora borough,19536,42
Dormont borough,19576,42
Dover borough,19696,42
Downingtown borough,19752,42
Doylestown borough,19784,42
Dravosburg borough,19856,42
Driftwood borough,19976,42
Dublin borough,20104,42
DuBois,20136,42
Duboistown borough,20144,42
Dudley borough,20152,42
Dunbar borough,20216,42
Duncannon borough,20240,42
Duncansville borough,20248,42
Dunlevy borough,20328,42
Dunmore borough,20352,42
Dupont borough,20424,42
Duquesne,20432,42
Duryea borough,20512,42
Dushore borough,20528,42
Eagles Mere borough,20648,42
East Bangor borough,20776,42
East Berlin borough,20792,42
East Brady borough,20840,42
East Butler borough,20904,42
East Conemaugh borough,20992,42
East Greenville borough,21200,42
East Lansdowne borough,21384,42
East McKeesport borough,21444,42
Easton,21648,42
East Petersburg borough,21688,42
East Pittsburgh borough,21712,42
East Prospect borough,21728,42
East Rochester borough,21752,42
East Side borough,21816,42
East Stroudsburg borough,21872,42
Eastvale borough,21968,42
East Vandergrift borough,21976,42
East Washington borough,22016,42
Eau Claire borough,22128,42
Ebensburg borough,22144,42
Economy borough,22264,42
Eddystone borough,22296,42
Edgewood borough,22520,42
Edgeworth borough,22576,42
Edinboro borough,22608,42
Edwardsville borough,22672,42
Ehrenfeld borough,22712,42
Elco borough,22800,42
Elderton borough,22832,42
Eldred borough,22888,42
Elgin borough,22960,42
Elizabeth borough,22992,42
Elizabethtown borough,23016,42
Elizabethville borough,23024,42
Elkland borough,23152,42
Ellport borough,23280,42
Ellsworth borough,23296,42
Ellwood City borough,23304,42
Elverson borough,23440,42
Emlenton borough,23568,42
Emmaus borough,23584,42
Emporium borough,23600,42
Emsworth borough,23616,42
Enon Valley borough,23768,42
Ephrata borough,23832,42
Erie,24000,42
Ernest borough,24040,42
Etna borough,24160,42
Evans City borough,24248,42
Everett borough,24304,42
Everson borough,24336,42
Exeter borough,24392,42
Export borough,24432,42
Factoryville borough,24488,42
Fairchance borough,24536,42
Fairfield borough,24560,42
Fairview borough,24832,42
Falls Creek borough,25136,42
Fallston borough,25152,42
Farrell,25360,42
Fawn Grove borough,25416,42
Fayette City borough,25456,42
Felton borough,25584,42
Ferndale borough,25680,42
Finleyville borough,25944,42
Fleetwood borough,26280,42
Flemington borough,26296,42
Folcroft borough,26408,42
Ford City borough,26512,42
Ford Cliff borough,26520,42
Forest City borough,26560,42
Forest Hills borough,26592,42
Forksville borough,26760,42
Forty Fort borough,26880,42
Fountain Hill borough,27008,42
Foxburg borough,27112,42
Fox Chapel borough,27120,42
Frackville borough,27232,42
Frankfort Springs borough,27312,42
Franklin borough,27360,42
Franklin,27456,42
Franklin Park borough,27552,42
Franklintown borough,27576,42
Fredonia borough,27688,42
Freeburg borough,27696,42
Freedom borough,27712,42
Freeland borough,27744,42
Freemansburg borough,27760,42
Freeport borough,27784,42
Friendsville borough,27968,42
Galeton borough,28280,42
Gallitzin borough,28328,42
Garrett borough,28520,42
Geistown borough,28720,42
Georgetown borough,28824,42
Gettysburg borough,28960,42
Gilberton borough,29088,42
Girard borough,29232,42
Girardville borough,29264,42
Glasgow borough,29392,42
Glassport borough,29432,42
Glen Campbell borough,29512,42
Glendon borough,29568,42
Glenfield borough,29592,42
Glen Hope borough,29632,42
Glenolden borough,29720,42
Glen Osborne borough,29732,42
Glen Rock borough,29760,42
Goldsboro borough,30016,42
Gordon borough,30128,42
Grampian borough,30280,42
Gratz borough,30600,42
Great Bend borough,30728,42
Greencastle borough,30896,42
Green Hills borough,31082,42
Green Lane borough,31088,42
Greensboro borough,31192,42
Greensburg,31200,42
Green Tree borough,31256,42
Greenville borough,31328,42
Grove City borough,31656,42
Halifax borough,32032,42
Hallam borough,32056,42
Hallstead borough,32080,42
Hamburg borough,32120,42
Hanover borough,32448,42
Harmony borough,32688,42
Harrisburg,32800,42
Harrisville borough,32896,42
Hartleton borough,32936,42
Harveys Lake borough,33000,42
Hastings borough,33080,42
Hatboro borough,33088,42
Hatfield borough,33112,42
Hawley borough,33200,42
Hawthorn borough,33216,42
Haysville borough,33312,42
Hazleton,33408,42
Heidelberg borough,33592,42
Hellertown borough,33744,42
Hermitage,34064,42
Herndon borough,34080,42
Highspire borough,34664,42
Hollidaysburg borough,35224,42
Homer City borough,35408,42
Homestead borough,35424,42
Homewood borough,35488,42
Honesdale borough,35520,42
Honey Brook borough,35528,42
Hookstown borough,35576,42
Hooversville borough,35608,42
Hop Bottom borough,35624,42
Hopewell borough,35648,42
Houston borough,35896,42
Houtzdale borough,35928,42
Howard borough,35960,42
Hughestown borough,36152,42
Hughesville borough,36160,42
Hulmeville borough,36192,42
Hummelstown borough,36232,42
Hunker borough,36288,42
Huntingdon borough,36368,42
Hyde Park borough,36592,42
Hydetown borough,36616,42
Hyndman borough,36640,42
Indiana borough,36816,42
Indian Lake borough,36888,42
Industry borough,36944,42
Ingram borough,37000,42
Irvona borough,37192,42
Irwin borough,37208,42
Ivyland borough,37304,42
Jackson Center borough,37496,42
Jacobus borough,37640,42
Jamestown borough,37696,42
Jeannette,37784,42
Jeddo borough,37792,42
Jefferson borough,37880,42
Jefferson borough,37944,42
Jefferson Hills borough,37955,42
Jenkintown borough,38000,42
Jennerstown borough,38048,42
Jermyn borough,38096,42
Jersey Shore borough,38128,42
Jessup borough,38160,42
Jim Thorpe borough,38200,42
Johnsonburg borough,38248,42
Johnstown,38288,42
Jonestown borough,38400,42
Juniata Terrace borough,38640,42
Kane borough,38688,42
Karns City borough,38768,42
Kenhorst borough,39256,42
Kennett Square borough,39352,42
Kingston borough,39784,42
Kistler borough,40016,42
Kittanning borough,40040,42
Knox borough,40272,42
Knoxville borough,40360,42
Koppel borough,40400,42
Kulpmont borough,40584,42
Kutztown borough,40656,42
Laceyville borough,40744,42
Laflin borough,40848,42
Lake City borough,40960,42
Lancaster,41216,42
Landingville borough,41264,42
Landisburg borough,41272,42
Lanesboro borough,41336,42
Langhorne borough,41392,42
Langhorne Manor borough,41416,42
Lansdale borough,41432,42
Lansdowne borough,41440,42
Lansford borough,41464,42
Laporte borough,41512,42
Larksville borough,41608,42
Latrobe borough,41680,42
Laureldale borough,41768,42
Laurel Mountain borough,41834,42
Laurel Run borough,41848,42
Lawrenceville borough,42016,42
Lebanon,42168,42
Leechburg borough,42280,42
Leesport borough,42352,42
Leetsdale borough,42392,42
Lehighton borough,42472,42
Lemoyne borough,42648,42
Lenhartsville borough,42688,42
Le Raysville borough,42824,42
Lewisberry borough,42968,42
Lewisburg borough,42976,42
Lewis Run borough,42984,42
Lewistown borough,43000,42
Liberty borough,43064,42
Liberty borough,43128,42
Ligonier borough,43232,42
Lilly borough,43248,42
Lincoln borough,43408,42
Linesville borough,43656,42
Lititz borough,43816,42
Little Meadows borough,43928,42
Littlestown borough,43944,42
Liverpool borough,43968,42
Lock Haven,44128,42
Loganton borough,44400,42
Loganville borough,44416,42
Long Branch borough,44512,42
Lorain borough,44664,42
Loretto borough,44704,42
Lower Burrell,44864,42
Luzerne borough,45568,42
Lykens borough,45592,42
Lyons borough,45752,42
McAdoo borough,45824,42
McClure borough,45992,42
McConnellsburg borough,46000,42
McDonald borough,46072,42
McEwensville borough,46120,42
McKean borough,46216,42
McKeesport,46256,42
McKees Rocks borough,46264,42
McSherrystown borough,46376,42
Macungie borough,46392,42
McVeytown borough,46400,42
Madison borough,46488,42
Mahaffey borough,46568,42
Mahanoy City borough,46592,42
Malvern borough,46792,42
Manchester borough,46864,42
Manheim borough,46888,42
Manns Choice borough,46944,42
Manor borough,47000,42
Manorville borough,47064,42
Mansfield borough,47080,42
Mapleton borough,47248,42
Marcus Hook borough,47344,42
Marianna borough,47400,42
Marietta borough,47424,42
Marion Center borough,47472,42
Marion Heights borough,47480,42
Marklesburg borough,47544,42
Markleysburg borough,47560,42
Mars borough,47672,42
Martinsburg borough,47872,42
Marysville borough,47968,42
Masontown borough,48000,42
Matamoras borough,48048,42
Mayfield borough,48176,42
Meadville,48360,42
Mechanicsburg borough,48376,42
Mechanicsville borough,48448,42
Media borough,48480,42
Mercer borough,48696,42
Mercersburg borough,48704,42
Meshoppen borough,48856,42
Meyersdale borough,48912,42
Middleburg borough,48960,42
Middleport borough,49048,42
Middletown borough,49128,42
Midland borough,49184,42
Midway borough,49240,42
Mifflin borough,49272,42
Mifflinburg borough,49288,42
Mifflintown borough,49304,42
Milesburg borough,49368,42
Milford borough,49400,42
Millbourne borough,49504,42
Mill Creek borough,49552,42
Millersburg borough,49680,42
Millerstown borough,49720,42
Millersville borough,49728,42
Mill Hall borough,49760,42
Millheim borough,49768,42
Millvale borough,49920,42
Mill Village borough,49936,42
Millville borough,49944,42
Milton borough,50016,42
Minersville borough,50088,42
Modena borough,50232,42
Mohnton borough,50272,42
Monaca borough,50320,42
Monessen,50344,42
Monongahela,50408,42
Monroe borough,50432,42
Monroeville municipality,50528,42
Mont Alto borough,50544,42
Montgomery borough,50632,42
Montoursville borough,50720,42
Montrose borough,50736,42
Moosic borough,50880,42
Morrisville borough,51144,42
Morton borough,51176,42
Moscow borough,51208,42
Mount Carbon borough,51488,42
Mount Carmel borough,51496,42
Mount Gretna borough,51568,42
Mount Holly Springs borough,51592,42
Mount Jewett borough,51632,42
Mount Joy borough,51656,42
Mount Oliver borough,51744,42
Mount Penn borough,51760,42
Mount Pleasant borough,51880,42
Mount Pocono borough,51912,42
Mount Union borough,51984,42
Mountville borough,52016,42
Mount Wolf borough,52056,42
Muncy borough,52264,42
Munhall borough,52320,42
Murrysville municipality,52432,42
Myerstown borough,52488,42
Nanticoke,52584,42
Nanty-Glo borough,52616,42
Narberth borough,52664,42
Nazareth borough,52808,42
Nescopeck borough,52984,42
Nesquehoning borough,53088,42
New Albany borough,53152,42
New Alexandria borough,53160,42
New Baltimore borough,53168,42
New Beaver borough,53184,42
New Berlin borough,53200,42
New Bethlehem borough,53248,42
New Brighton borough,53288,42
New Britain borough,53296,42
New Buffalo borough,53320,42
Newburg borough,53336,42
Newburg borough,53344,42
New Castle,53368,42
New Centerville borough,53416,42
New Columbus borough,53448,42
New Cumberland borough,53464,42
New Eagle borough,53496,42
Newell borough,53504,42
New Florence borough,53544,42
New Freedom borough,53568,42
New Galilee borough,53592,42
New Holland borough,53696,42
New Hope borough,53712,42
New Kensington,53736,42
New Lebanon borough,53768,42
New Milford borough,53880,42
New Morgan borough,53916,42
New Oxford borough,53920,42
New Paris borough,53928,42
New Philadelphia borough,53944,42
Newport borough,53968,42
New Ringgold borough,54016,42
Newry borough,54024,42
New Salem borough,54056,42
New Stanton borough,54104,42
Newton Hamilton borough,54160,42
Newtown borough,54184,42
Newville borough,54320,42
New Washington borough,54344,42
New Wilmington borough,54352,42
Nicholson borough,54400,42
Norristown borough,54656,42
Northampton borough,54696,42
North Apollo borough,54728,42
North Belle Vernon borough,54776,42
North Braddock borough,54816,42
North Catasauqua borough,54872,42
North Charleroi borough,54888,42
North East borough,54952,42
Northern Cambria borough,55000,42
North Irwin borough,55136,42
Northumberland borough,55456,42
North Wales borough,55512,42
North York borough,55608,42
Norwood borough,55664,42
Nuangola borough,55752,42
Oakdale borough,55840,42
Oakland borough,56008,42
Oakmont borough,56088,42
Ohiopyle borough,56408,42
Ohioville borough,56432,42
Oil City,56456,42
Oklahoma borough,56496,42
Old Forge borough,56576,42
Olyphant borough,56792,42
Orangeville borough,56912,42
Orbisonia borough,56928,42
Orrstown borough,57112,42
Orwigsburg borough,57184,42
Osceola Mills borough,57232,42
Oswayo borough,57280,42
Oxford borough,57480,42
Paint borough,57544,42
Palmerton borough,57696,42
Palmyra borough,57720,42
Palo Alto borough,57752,42
Parker,57976,42
Parkesburg borough,58032,42
Parkside borough,58176,42
Parryville borough,58304,42
Patterson Heights borough,58384,42
Patton borough,58432,42
Paxtang borough,58504,42
Pen Argyl borough,58696,42
Penbrook borough,58712,42
Penn borough,58872,42
Penndel borough,58936,42
Penn Lake Park borough,59054,42
Pennsburg borough,59120,42
Pennsbury Village borough,59152,42
Perkasie borough,59384,42
Perryopolis borough,59520,42
Petersburg borough,59616,42
Petrolia borough,59672,42
Philadelphia,60000,42
Philipsburg borough,60008,42
Phoenixville borough,60120,42
Picture Rocks borough,60136,42
Pillow borough,60264,42
Pine Grove borough,60456,42
Pitcairn borough,60712,42
Pittsburgh,61000,42
Pittston,61048,42
Platea borough,61168,42
Pleasant Hills borough,61328,42
Pleasantville borough,61496,42
Pleasantville borough,61512,42
Plum borough,61536,42
Plumville borough,61632,42
Plymouth borough,61648,42
Point Marion borough,61864,42
Polk borough,61936,42
Portage borough,62048,42
Port Allegany borough,62088,42
Port Carbon borough,62128,42
Port Clinton borough,62136,42
Portersville borough,62224,42
Portland borough,62264,42
Port Matilda borough,62280,42
Port Royal borough,62304,42
Port Vue borough,62320,42
Pottstown borough,62416,42
Pottsville,62432,42
Pringle borough,62712,42
Prompton borough,62744,42
Prospect borough,62752,42
Prospect Park borough,62792,42
Punxsutawney borough,62920,42
Quakertown borough,63048,42
Quarryville borough,63064,42
Railroad borough,63288,42
Rainsburg borough,63312,42
Ramey borough,63360,42
Rankin borough,63408,42
Reading,63624,42
Red Hill borough,63808,42
Red Lion borough,63840,42
Renovo borough,64200,42
Reynoldsville borough,64376,42
Rices Landing borough,64432,42
Richland borough,64560,42
Richlandtown borough,64584,42
Ridgway borough,64784,42
Ridley Park borough,64832,42
Riegelsville borough,64856,42
Rimersburg borough,64904,42
Ringtown borough,65000,42
Riverside borough,65112,42
Roaring Spring borough,65256,42
Robesonia borough,65336,42
Rochester borough,65392,42
Rockhill borough,65496,42
Rockledge borough,65568,42
Rockwood borough,65736,42
Rome borough,65944,42
Roscoe borough,66016,42
Roseto borough,66168,42
Rose Valley borough,66192,42
Roseville borough,66232,42
Rosslyn Farms borough,66320,42
Rouseville borough,66440,42
Royalton borough,66560,42
Royersford borough,66576,42
Rural Valley borough,66720,42
Rutledge borough,66928,42
Saegertown borough,67120,42
St. Clair borough,67224,42
St. Clairsville borough,67256,42
St. Lawrence borough,67304,42
St. Marys,67344,42
St. Petersburg borough,67384,42
Salisbury borough,67584,42
Salladasburg borough,67616,42
Saltillo borough,67632,42
Saltsburg borough,67648,42
Sandy Lake borough,67848,42
Sankertown borough,67920,42
Saxonburg borough,68056,42
Saxton borough,68072,42
Sayre borough,68096,42
Scalp Level borough,68104,42
Schellsburg borough,68152,42
Schuylkill Haven borough,68312,42
Schwenksville borough,68328,42
Scottdale borough,68432,42
Scranton,69000,42
Selinsgrove borough,69216,42
Sellersville borough,69248,42
Seven Fields borough,69309,42
Seven Springs borough,69336,42
Seven Valleys borough,69360,42
Seward borough,69368,42
Sewickley borough,69376,42
Sewickley Heights borough,69400,42
Sewickley Hills borough,69416,42
Shade Gap borough,69456,42
Shamokin,69600,42
Shamokin Dam borough,69616,42
Shanksville borough,69680,42
Sharon,69720,42
Sharon Hill borough,69752,42
Sharpsburg borough,69776,42
Sharpsville borough,69800,42
Sheakleyville borough,69936,42
Shelocta borough,70040,42
Shenandoah borough,70056,42
Shickshinny borough,70224,42
Shillington borough,70248,42
Shinglehouse borough,70304,42
Shippensburg borough,70352,42
Shippenville borough,70368,42
Shippingport borough,70376,42
Shiremanstown borough,70384,42
Shirleysburg borough,70408,42
Shoemakersville borough,70464,42
Shrewsbury borough,70568,42
Silverdale borough,70744,42
Sinking Spring borough,70880,42
Slatington borough,71144,42
Sligo borough,71176,42
Slippery Rock borough,71184,42
Smethport borough,71248,42
Smicksburg borough,71256,42
Smithfield borough,71320,42
Smithton borough,71424,42
Snow Shoe borough,71600,42
S.N.P.J. borough,71620,42
Snydertown borough,71688,42
Somerset borough,71776,42
Souderton borough,71856,42
South Bethlehem borough,71976,42
South Coatesville borough,72072,42
South Connellsville borough,72080,42
South Fork borough,72168,42
South Greensburg borough,72192,42
South Heights borough,72216,42
Southmont borough,72344,42
South New Castle borough,72376,42
South Renovo borough,72448,42
South Waverly borough,72592,42
Southwest Greensburg borough,72616,42
South Williamsport borough,72648,42
Spartansburg borough,72704,42
Speers borough,72736,42
Springboro borough,72872,42
Spring City borough,72920,42
Springdale borough,72960,42
Spring Grove borough,73192,42
Starrucca borough,73784,42
State College borough,73808,42
Steelton borough,73888,42
Stewartstown borough,74104,42
Stillwater borough,74184,42
Stockdale borough,74224,42
Stockertown borough,74232,42
Stoneboro borough,74288,42
Stoystown borough,74672,42
Strasburg borough,74712,42
Strattanville borough,74728,42
Stroudsburg borough,74888,42
Sugarcreek borough,75000,42
Sugar Grove borough,75024,42
Sugar Notch borough,75072,42
Summerhill borough,75136,42
Summerville borough,75168,42
Summit Hill borough,75248,42
Sunbury,75304,42
Susquehanna Depot borough,75568,42
Sutersville borough,75584,42
Swarthmore borough,75648,42
Swissvale borough,75816,42
Swoyersville borough,75832,42
Sykesville borough,75888,42
Sylvania borough,75944,42
Tamaqua borough,76032,42
Tarentum borough,76104,42
Tatamy borough,76144,42
Taylor borough,76184,42
Telford borough,76304,42
Terre Hill borough,76400,42
Thompson borough,76496,42
Thompsontown borough,76536,42
Thornburg borough,76560,42
Three Springs borough,76632,42
Throop borough,76648,42
Tidioute borough,76696,42
Timblin borough,76744,42
Tioga borough,76808,42
Tionesta borough,76848,42
Titusville,76904,42
Topton borough,77104,42
Towanda borough,77168,42
Tower City borough,77184,42
Townville borough,77232,42
Trafford borough,77272,42
Trainer borough,77288,42
Trappe borough,77304,42
Tremont borough,77392,42
Troutville borough,77568,42
Troy borough,77584,42
Trumbauersville borough,77704,42
